DATE	TIME	RIVER LEVEL	R/W PUMP DUTY	R/W FLOW	R/W NTU	R/W CLR	R/W PH	FILT. NTU	C/W WELL LEVEL	PH	NTU	CLR	CL2	F/RIDE	ALUM	T/W PUMP DUTY	T/W FLOW	18ML LEVEL	18ML FLOW	REMARKS
19/10/2025	1900.0	4.14	2	51.8	37	412	7	0.08	3.45	7.3	0.51	5	1	-	0.06	2+4	46.7			
19/10/2025	2100.0	4.18	2	52.2	34	397	7	0.03	3.72	7.3	0.54	5	1	-	0.06	2+4	46.6			
19/10/2025	2300.0	4.13	2	51.9	31	296	7	0.04	3.83	7.3	0.52	5	1	-	0.06	2+4	46.9			
19/10/2025	100.0	4.0	2	52.4	33	342	7	0.04	3.83	7.3	0.5	5	1.2	-	0.06	2+4	46.7			
19/10/2025	300.0	3.96	2	51.9	34	358	7	0.03	3.83	7.3	0.49	5	1.2	-	0.06	2+4	46.7			
19/10/2025	500.0	3.92	2	51.6	37	381	7	0.03	3.83	7.3	0.48	5	1.3	-	0.06	2+4	46.5			
20/10/2025	700.0	4.16	2	53.2	34	350	7	0.04	3.84	7.3	0.48	5	1.2	-	0.06	2+4	46.8			
20/10/2025	900.0	4.15	2	53.1	33	350	7	0.04	3.89	7.3	0.52	5	1.3	-	0.06	1+3	48.2			
20/10/2025	1100.0	3.87	2	53.3	30	345	7	0.04	3.84	7.3	0.49	5	1.2	-	0.06	1+3	47.7			
20/10/2025	1300.0	3.79	2	53.4	26	330	7	0.04	3.84	7.3	0.49	5	1.1	-	0.06	1+3	47.7			
20/10/2025	1500.0	3.75	2	52.5	28	335	7	0.04	3.83	7.3	0.49	5	1	-	0.06	1+3	47.5			
20/10/2025	1700.0	3.65	1	52.4	19	210	7	0.04	3.82	7.3	0.49	5	1	-	0.06	1+3	47.5			
20/10/2025	1900.0	3.67	1	52.4	19	210	7	0.04	3.82	7.3	0.49	5	1.3	-	0.06	1+3	47.7			
20/10/2025	2100.0	3.84	1	52.3	19	210	7	0.04	3.82	7.3	0.49	5	1.3	-	0.06	1+3	47.7			
20/10/2025	2300.0	3.81	1	52.4	17	186	7	0.04	3.84	7.3	0.49	5	1.8	-	0.06	1+3	47.6			
20/10/2025	100.0	3.64	1	52.3	16	180	7	0.04	3.7	7.3	0.57	5	1.6	-	0.06	1+3	47.5			
20/10/2025	300.0	3.58	1	52.3	16	180	7	0.04	3.78	7.3	0.49	5	1.6	-	0.06	1+3	47.7			
20/10/2025	500.0	3.52	1	52.5	17	186	7	0.04	3.83	7.3	0.49	5	1	-	0.06	1+3	47.7			
21/10/2025	700.0	3.6	1	53.0	12	180	7	0.04	3.83	7.3	0.46	5	1.6	-	0.06	1+3	47.0			
21/10/2025	900.0	3.94	1	53.1	13	180	7	0.04	3.83	7.3	0.46	5	1.6	-	0.06	1+3	47.0			
21/10/2025	1100.0	3.65	1	53.2	12	180	7	0.04	3.84	7.3	0.47	5	1.2	-	0.06	1+3	47.0			
21/10/2025	1300.0	3.55	1	52.6	12	180	7	0.03	3.84	7.3	0.49	5	1	-	0.06	1+3	47.0			
21/10/2025	1500.0	3.53	1	52.6	12	180	7	0.03	3.84	7.3	0.49	5	1	-	0.06	1+3	47.0			
21/10/2025	1700.0	3.72	1	52.6	12	180	7	0.03	3.84	7.3	0.49	5	1.1	-	0.06	1+3	47.1			
21/10/2025	1900.0	3.92	1	52.7	13	194	7	0.03	3.84	7.3	0.49	5	1.2	-	0.06	1+3	47.2			
21/10/2025	2100.0	4.58	1	53.0	55	415	7	0.03	3.68	7.3	0.5	5	1.3	-	0.06	1+3	47.1			
21/10/2025	2300.0	5.74	1	52.5	55	420	7	0.06	3.69	7.3	0.49	5	1.7	-	0.06	1+3	46.8			
21/10/2025	100.0	5.91	1	53.0	55	420	7	0.06	3.83	7.3	0.51	5	1.6	-	0.06	1+3	47.0			
21/10/2025	300.0	6.52	1	52.5	44	375	7	0.05	3.84	7.3	0.47	5	1.6	-	0.06	1+3	47.1			
21/10/2025	500.0	7.74	1	52.6	45	375	7	0.05	3.86	7.3	0.47	5	1.6	-	0.06	1+3	46.6			
22/10/2025	700.0	7.93	1	52.5	40	352	7	0.05	3.86	7.3	0.47	5	1.5	-	0.06	1+3	46.7			
22/10/2025	900.0	7.98	1	52.5	41	361	7	0.05	3.82	7.3	0.47	5	1.5	-	0.06	1+3	47.0			
22/10/2025	1100.0	8.24	1	53.5	93	542	7	0.05	3.56	7.3	0.47	5	1	-	0.06	1+3	47.0			
22/10/2025	1300.0	8.3	1	53.4	70	773	7	0.05	3.85	7.3	0.57	5	1	-	0.06	1+3	47.1			
22/10/2025	1500.0	8.33	1	52.2	71	780	7	0.11	3.85	7.3	0.57	5	1	-	0.06	1+3	46.7			
22/10/2025	1700.0	8.29	2	56.0	50	402	7	0.07	3.87	7.3	0.51	5	1.2	-	0.06	1+3	46.8			
22/10/2025	1900.0	8.3	2	55.8	35	320	7	0.07	3.88	7.3	0.5	5	2.1	-	0.06	1+3	46.8			
22/10/2025	2100.0	8.36	2	52.5	35	320	7	0.07	3.84	7.3	0.51	5	1.6	-	0.06	1+3	46.6			
22/10/2025	2300.0	8.76	2	52.6	40	348	7	0.05	3.84	7.3	0.5	5	1.5	-	0.06	1+3	46.7			
22/10/2025	100.0	8.35	2	52.7	41	352	7	0.05	3.84	7.3	0.5	5	1.6	-	0.06	1+3	46.8			
22/10/2025	300.0	8.34	2	52.8	35	324	7	0.07	3.84	7.3	0.49	5	1.5	-	0.06	1+3	46.6			
22/10/2025	500.0	8.34	2	52.7	30	306	7	0.05	3.84	7.3	0.44	5	1.5	-	0.06	1+3	46.8			
23/10/2025	700.0	8.33	2	52.7	49	385	7	0.05	3.84	7.3	0.48	5	1.6	-	0.05	1+3	47.1			
23/10/2025	900.0	8.32	2	52.5	59	490	7	0.05	3.84	7.3	0.47	5	1.6	-	0.05	1+3	47.1			
23/10/2025	1100.0	8.3	2	52.0	55	450	7	0.1	3.83	7.3	0.49	5	1.6	-	0.05	1+3	47.0			
23/10/2025	1300.0	8.22	2	52.3	48	385	7	0.16	3.83	7.3	0.49	5	1.5	-	0.05	1+3	47.0			
23/10/2025	1500.0	8.15	2	52.3	47	364	7	0.16	3.56	7.3	0.53	5	1.3	-	0.05	1+3	47.0			
23/10/2025	1700.0	7.97	2	52.3	40	312	7	0.48	3.84	7.3	0.94	5	1.4	-	0.05	1+3	47.0			
23/10/2025	1900.0	7.71	2	52.8	40	312	7	1.94	3.84	7.3	1.3	5	1.4	-	0.05	1+3	46.9			
23/10/2025	2100.0	7.68	2	53.5	23	214	7	1.92	3.56	7.3	1.24	5	1.4	-	0.05	1+2	46.9			
23/10/2025	2300.0	7.66	2	52.7	23	214	7	2.0	3.64	7.3	1.25	5	1.6	-	0.05	1+3	46.8			
23/10/2025	100.0	7.27	2	52.4	24	218	7	1.96	3.6	7.3	0.96	5	1.3	-	0.05	1+3	46.7			
23/10/2025	300.0	6.82	2	52.6	22	210	7	2.14	3.7	7.3	0.48	5	1.4	-	0.05	1+3	46.9			
23/10/2025	500.0	6.56	2	52.5	22	210	7	1.87	3.82	7.3	0.5	5	1.4	-	0.05	1+3	46.9			
24/10/2025	700.0	6.27	2	52.7	24	220	7	0.11	3.83	7.3	0.55	5	1.7	-	0.05	1+3	46.9			
24/10/2025	900.0	6.07	2	52.5	21	215	7	0.1	3.83	7.3	0.53	5	1.6	-	0.05	1+3	46.9			
24/10/2025	1100.0	5.71	2	52.6	24	217	7	0.09	3.8	7.3	0.57	5	1.6	-	0.05	1+3	46.7			
24/10/2025	1300.0	5.55	2	52.4	26	218	7	0.08	3.78	7.3	0.63	5	1.6	-	0.05	1+3	46.9			
24/10/2025	1500.0	5.36	2	51.5	20	201	7	0.09	3.78	7.3	0.58	5	1	-	0.05	1+3	46.9			
24/10/2025	1700.0	4.99	1	52.2	22	214	7	0.09	3.84	7.3	0.54	5	1.4	-	0.05	1+3	46.9			
24/10/2025	1900.0	4.74	1	52.5	28	254	7	0.07	3.84	7.3	0.54	5	1.4	-	0.05	1+3	46.9			
24/10/2025	2100.0	4.66	1	50.8	26	241	7	0.07	3.74	7.3	0.54	5	1.3	-	0.05	1+3	46.9			
24/10/2025	2300.0	4.66	1	52.4	30	264	7	0.09	3.81	7.3	0.53	5	1.4	-	0.05	1+3	46.8			
24/10/2025	100.0	4.46	1	52.6	28	252	7	0.07	3.83	7.3	0.53	5	1.5	-	0.05	1+3	46.8			
24/10/2025	300.0	4.34	1	52.4	24	216	7	0.09	3.83	7.3	0.54	5	1.4	-	0.05	1+3	46.9			
24/10/2025	500.0	4.34	1	52.8	22	210	7	0.09	3.83	7.3	0.55	5	1.4	-	0.05	1+3	46.9			
25/10/2025	700.0	4.25	1	52.1	17	200	7	0.06	3.83	7.3	0.49	5	1.6	-	0.05	1+3	46.9			
25/10/2025	900.0	4.21	1	52.3	17	200	7	0.06	3.83	7.3	0.49	5	1.6	-	0.05	1+3	47.0			
25/10/2025	1100.0	4.34	1	52.4	17	206	7	0.05	3.82	7.3	0.49	5	1.6	-	0.05	1+3	47.1			
25/10/2025	1300.0	4.22	1	52.1	18	194	7	0.05	3.8	7.3	0.5	5	1	-	0.05	1+3	47.0			
25/10/2025	1500.0	4.13	1	50.8	17	200	7	0.05	3.84	7.3	0.51	5	1	-	0.05	1+3	47.0			
25/10/2025	1700.0	4.0	1	50.8	19	215	7	0.05	3.8	7.3	0.49	5	1.3	-	0.05	1+3	47.0			
25/10/2025	1900.0	3.96	1	50.9	20	231	7	0.05	3.8	7.3	0.49	5	1.3	-	0.05	1+3	47.0			
25/10/2025	2100.0	3.93	1	52.5	20	231	7	0.05	3.8	7.3	0.49	5	1.3	-	0.05	1+3	47.0			
25/10/2025	2300.0	3.89	1	52.3	20	231	7	0.06	3.83	7.3	0.49	5	1.4	-	0.05	1+3	47.2			
25/10/2025	100.0	3.88	1	52.4	19	218	7	0.05	3.83	7.3	0.49	5	1.1	-	0.05	1+3	47.1			
25/10/2025	300.0	3.86	1	52.2	20	230	7	0.05	3.83	7.3	0.52	5	1.3	-	0.05	1+3	47.0			
25/10/2025	500.0	3.86	1	52.1	20	230	7	0.05	3.83	7.3	0.5	5	1.5	-	0.05	1+3	47.3			
26/10/2025	700.0	3.82	1	53.2	17	170	7	0.07	3.83	7.3	0.5	5	1.5	-	0.05	1+3	46.9			
26/10/2025	900.0	3.8	1	53.2	17	170	7	0.08	3.54	7.3	0.54	5	1.5	-	0.05	1+3	46.9			
26/10/2025	1100.0	3.91	1	52.3	15	150	7	0.04	3.6	7.3	0.5	5	1.3	-	0.05	1+3	46.9			
26/10/2025	1300.0	3.84	1	53.4	15	150	7	0.04	3.78	7.3	0.5	5	1	-	0.05	1+3	46.9			
26/10/2025	1500.0	4.01	1	51.5	17	181	7	0.04	3.78	7.3	0.5	5	1	-	0.05	1+3	46.9			
26/10/2025	1700.0	3.86	2	52.8	15	150	7	0.04	3.75	7.3	0.5	5	1.3	-	0.05	1+3	46.9			
26/10/2025	1900.0	3.74	2	52.8	14	134	7	0.04	3.8	7.3	0.5	5	1.3	-	0.05	1+3	46.9			
26/10/2025	2100.0	3.73	2	53.0	16	157	7	0.04	3.8	7.3	0.51	5	1.2	-	0.05	1+3	46.7			
26/10/2025	2300.0	3.79	2	52.8	13	124	7	0.04	3.8	7.3	0.49	5	1.3	-	0.05	1+3	46.9			
26/10/2025	100.0	3.94	2	52.8	16	157	7	0.04	3.8	7.3	0.5	5	1.3	-	0.05	1+3	46.9			
26/10/2025	300.0	3.74	2	52.8	15	150	7	0.04	3.8	7.3	0.51	5	1.4	-	0.05	1+3	46.9			
26/10/2025	500.0	3.69	2	52.8	13	124	7	0.04	3.8	7.3	0.54	5	1.3	-	0.05	1+3	46.9			
27/10/2025	700.0	3.71	2	52.8	13	124	7	0.05	3.8	7.0	0.55	5	1.4	-	0.05	1+3	46.9			
27/10/2025	900.0	3.62	2	52.5	14	137	7	0.05	3.8	7.0	0.54	5	1.4	-	0.05	2+4	47.4			
27/10/2025	1100.0	3.69	2	52.5	17	171	7	0.05	3.0	7.0	0.59	5	1.5	-	0.05	2+4	47.4			
27/10/2025	1300.0	5.05	2	52.8	24	252	7	0.03	3.18	7.0	0.77	5	1.4	-	0.05	2+4	46.6			
27/10/2025	1500.0	4.12	2	52.6	17	171	7	0.04	3.38	7.0	0.78	5	1.7	-	0.05	2+4	46.7			
27/10/2025	1700.0	3.56	2	52.4	16	170	7	0.04	3.42	7.0	0.78	5	1.6	-	0.05	2+4	46.6			
27/10/2025	1900.0	3.55	2	52.4	16	170	7	0.04	3.75	7.0	0.78	5	1.6	-	0.05	2+4	46.8			
27/10/2025	2100.0	3.54	2	52.6	26	218	7	0.04	3.74	7.0	0.88	5	1.6	-	0.05	2+4	46.8			
27/10/2025	2300.0	3.55	2	52.2	10	135	7	0.06	3.84	7.0	0.85	5	3.4	-	0.05	2+4	46.6			
27/10/2025	100.0	3.77	2	52.0	11	142	7	0.06	3.82	7.0	0.83	5	1.5	-	0.05	2+4	46.7			
27/10/2025	300.0	3.79	2	52.1	11	142	7	0.06	3.82	7.0	0.83	5	1.5	-	0.05	2+4	46.9			
27/10/2025	500.0	4.42	2	52.2	13	151	7	0.06	3.82	7.0	0.83	5	1.5	-	0.05	2+4	46.9			
28/10/2025	700.0	5.0	2	52.2	17	137	7	0.06	3.82	7.0	0.27	5	1.5	-	0.05	2+4	46.9			
28/10/2025	900.0	5.8	2	52.3	15	141	7	0.06	3.82	7.0	0.23	5	1.6	-	0.05	2+4	46.9			
28/10/2025	1100.0	6.15	2	52.4	75	524	7	0.06	3.84	7.0	0.17	5	1.3	-	0.05	2+4	47.3			
28/10/2025	1300.0	6.24	2	52.2	55	519	7	0.05	3.84	7.0	0.17	5	1	-	0.05	2+4	47.7			
28/10/2025	1500.0	6.41	2	51.9	41	474	7	0.06	3.84	7.0	0.16	5	1	-	0.05	2+4	47.3			
28/10/2025	1700.0	6.33	2	51.2	32	418	7	0.05	3.78	7.0	0.17	5	1	-	0.05	2+4	47.1			
28/10/2025	1900.0	6.3	2	51.1	30	395	7	0.06	3.82	7.0	0.16	5	1	-	0.05	2+4	47.1			
28/10/2025	2100.0	6.28	2	50.8	26	351	7	0.07	3.83	7.0	0.16	5	1	-	0.05	2+4	47.3			
28/10/2025	2300.0	5.99	2	52.0	26	351	7	0.07	3.83	7.0	0.16	5	1	-	0.05	2+4	47.2			
28/10/2025	100.0	5.84	2	52.6	29	361	7	0.09	3.84	7.0	0.16	5	1	-	0.05	2+4	47.1			
28/10/2025	300.0	5.68	2	52.6	32	372	7	0.09	3.84	7.0	0.16	5	1	-	0.05	2+4	47.1			
28/10/2025	500.0	5.57	2	52.8	38	394	7	0.09	3.56	7.0	0.15	5	1	-	0.05	2+4	47.1			
29/10/2025	700.0	5.46	2	52.6	40	412	7	0.07	3.44	7.3	0.18	5	1	-	0.05	2+4	46.7			
29/10/2025	900.0	5.34	2	52.4	38	379	7	0.05	3.48	7.3	0.16	5	1	-	0.05	2+4	46.8			
29/10/2025	1100.0	5.24	2	52.4	40	414	7	0.08	3.46	7.3	0.12	5	1.8	-	0.05	2+4	46.5			
29/10/2025	1300.0	5.19	2	52.6	60	521	7	0.04	3.53	7.3	0.14	5	1.8	-	0.05	2+4	46.6			
29/10/2025	1500.0	5.21	2	52.4	40	416	7	0.04	3.83	7.3	0.12	5	1.8	-	0.05	2+4	46.7			
29/10/2025	1700.0	5.2	2	52.3	34	380	7	0.04	3.83	7.3	0.12	5	1.8	-	0.05	2+4	46.6			
29/10/2025	1900.0	5.18	2	52.4	34	386	7	0.04	3.83	7.3	0.12	5	1.7	-	0.05	2+4	46.7			
29/10/2025	2100.0	5.16	2	52.4	34	380	7	0.04	3.83	7.3	0.12	5	1.8	-	0.05	2+4	46.7			
29/10/2025	2300.0	5.05	2	52.5	30	300	7	0.04	3.83	7.3	0.12	5	1.8	-	0.05	2+4	47.2			
29/10/2025	100.0	5.03	2	52.5	30	300	7	0.04	3.85	7.3	0.12	5	1.8	-	0.05	2+4	47.0			
29/10/2025	300.0	5.07	2	52.3	28	280	7	0.04	3.83	7.3	0.1	5	1.8	-	0.05	2+4	47.0			
29/10/2025	500.0	5.05	2	52.1	28	280	7	0.04	3.83	7.3	0.1	5	1.9	-	0.05	2+4	47.0			
30/10/2025	700.0	5.01	2	52.3	30	311	7	0.04	3.83	7.3	0.1	5	1.9	-	0.05	2+4	47.1			
30/10/2025	900.0	4.96	2	51.7	29	302	7	0.06	3.78	7.3	0.11	5	1.5	-	0.05	2+4	47.4			
30/10/2025	1100.0	4.88	2	51.4	29	302	7	0.04	3.83	7.3	0.11	5	1.4	-	0.05	2+4	47.2			
30/10/2025	1300.0	4.81	2	52.0	29	302	7	0.04	3.83	7.3	0.11	5	1.4	-	0.05	2+4	47.2			
30/10/2025	1500.0	4.84	2	52.3	28	290	7	0.04	3.83	7.3	0.14	5	1.3	0.5	0.05	2+4	47.3			
30/10/2025	5.87	4.82	2	52.4	28	290	7	0.05	3.83	7.3	0.15	5	1.2	0.01	0.05	2+4	47.6			
30/10/2025	1900.0	4.83	2	52.0	24	250	7	0.04	3.83	7.3	0.15	5	1.4	0.01	0.05	2+4	47.2			
30/10/2025	2100.0	4.86	2	52.3	21	238	7	0.08	3.83	7.3	0.15	5	1.5	0.01	0.05	2+4	47.4			
30/10/2025	2300.0	4.41	2	50.8	18	214	7	0.05	3.83	7.3	0.15	5	1.6	0.01	0.05	2+4	47.2			
30/10/2025	100.0	4.29	2	52.8	17	210	7	0.05	3.83	7.3	0.15	5	1.6	0.01	0.05	2+4	47.1			
30/10/2025	300.0	4.21	2	52.6	16	205	7	0.06	3.82	7.3	0.14	5	1.5	0.01	0.05	2+4	47.1			
30/10/2025	500.0	4.19	2	52.5	15	200	7	0.07	3.81	7.3	0.14	5	1.6	0.01	0.05	2+4	47.2			
31/10/2025	700.0	4.07	1	52.2	13	145	7	0.05	3.83	7.3	0.14	5	2	0.01	0.05	2+4	47.2			
31/10/2025	900.0	3.96	1	52.3	19	188	7	0.05	3.83	7.3	0.14	5	1.8	0.01	0.05	2+4	47.0			
31/10/2025	1100.0	3.9	1	52.2	19	188	7	0.04	3.83	7.3	0.14	5	1.6	0.01	0.05	2+4	47.2			
31/10/2025	1300.0	3.88	1	52.0	20	216	7	0.04	3.83	7.3	0.14	5	1.4	0.01	0.05	2+4	47.0			
31/10/2025	1500.0	3.74	1	52.3	17	180	7	0.05	3.83	7.3	0.14	5	1.3	0.01	0.05	2+4	47.2			
31/10/2025	5.87	3.69	1	52.3	14	168	7	0.04	3.83	7.3	0.14	5	1.4	0.01	0.05	2+4	47.0			
31/10/2025	1900.0	3.68	1	52.2	12	150	7	0.04	3.84	7.3	0.14	5	1.5	0.01	0.05	2+4	47.2			
31/10/2025	2100.0	3.66	1	52.0	12	150	7	0.04	3.84	7.3	0.14	5	1.6	0.01	0.05	2+4	47.2			
31/10/2025	2300.0	4.0	1	53.1	12	150	7	0.07	3.84	7.3	0.22	5	1.7	0.01	0.05	2+4	47.3			
31/10/2025	100.0	3.99	1	52.9	10	110	7	0.06	3.83	7.3	0.19	5	1.7	0.01	0.05	2+4	47.2			
31/10/2025	300.0	3.97	1	52.7	9	90	7	0.06	3.83	7.3	0.17	5	1.7	0.01	0.05	2+4	47.3			
31/10/2025	500.0	4.07	1	52.8	8	80	7	0.05	3.82	7.3	0.15	5	1.7	0.01	0.05	2+4	47.3			
