DATE	TIME	RIVER LEVEL	R/W PUMP DUTY	R/W FLOW	R/W NTU	R/W CLR	R/W PH	FILT. NTU	C/W WELL LEVEL	PH	NTU	CLR	CL2	F/RIDE	ALUM	T/W PUMP DUTY	T/W FLOW	18ML LEVEL	18ML FLOW	REMARKS
16/01/2025	700	5.52	2	44.4	18	180	7.0	0.05	3.78	7.3	0.16	5.0	1.5	-	0.05	1,4	41.6	-	-	B/W filter no.3&4 (0045am)
16/01/2025	900	5.58	2	44.7	18	180	7.0	0.05	3.66	7.3	0.16	5.0	1.5	-	0.05	1,4	41.6	-	-	
16/01/2025	1100	5.69	2	44.1	18	180	7.0	0.05	3.73	7.3	0.15	5.0	1.5	-	0.05	1,4	41.7	-	-	
16/01/2025	1300	5.68	2	44.4	20	185	7.0	0.05	3.72	7.3	0.16	5.0	1.6	-	0.05	1,4	41.7	-	-	
16/01/2025	1500	5.53	2	45.1	17	170	7.0	0.06	3.81	7.3	0.16	5.0	1.5	-	0.05	1,4	41.8	-	-	
16/01/2025	1700	5.5	2	45.3	16	168	7.0	0.07	3.82	7.3	0.16	5.0	1.5	-	0.05	1,4	42.0	-	-	B/W no.2
16/01/2025	1900	5.49	2	44.9	32	380	7.0	0.03	3.76	7.3	0.16	5.0	1.5	-	0.05	1,4	42.0	-	-	
16/01/2025	2100	5.47	2	45.2	59	474	7.0	0.03	3.81	7.3	0.15	5.0	1.5	-	0.05	1,4	42.0	-	-	
16/01/2025	2300	5.52	2	45.3	61	487	7.0	0.03	3.81	7.3	0.15	5.0	1.6	-	0.05	1,4	42.0	-	-	
16/01/2025	100	5.66	2	45.1	46	363	7.0	0.03	3.79	7.3	0.13	5.0	1.6	-	0.05	1,4	42.0	-	-	
16/01/2025	300	5.57	2	45.0	34	268	7.0	0.03	3.78	7.3	0.13	5.0	1.5	-	0.05	1,4	42.0	-	-	
16/01/2025	500	5.49	2	45.0	28	210	7.0	0.03	3.78	7.3	0.13	5.0	1.5	-	0.05	1,4	42.0	-	-	
17/01/2025	700	5.46	2	46.1	28	300	7.0	0.03	3.79	7.3	0.14	5.0	1.6	-	0.05	1,4	41.8	-	-	
17/01/2025	900	5.46	2	46.1	27	300	7.0	0.03	3.79	7.3	0.14	5.0	1.6	-	0.05	1,4	41.8	-	-	
17/01/2025	1100	5.55	2	48.2	22	280	7.1	0.03	3.81	7.3	0.17	5.0	1.5	-	0.05	1,4	41.8	-	-	
17/01/2025	1300	5.56	2	47.8	20	280	7.1	0.03	3.82	7.3	0.16	5.0	1.5	-	0.05	1,4	41.8	-	-	
17/01/2025	1500	5.51	2	45.0	20	280	7.1	0.03	3.83	7.3	0.14	5.0	1.5	-	0.05	1,4	42.2	-	-	
17/01/2025	1700	5.43	1	45.1	49	370	7.1	0.03	3.71	7.3	0.14	5.0	1.4	-	0.05	1,4	42.2	-	-	
17/01/2025	1900	5.34	1	43.6	16	230	7.1	0.03	3.66	7.3	0.14	5.0	1.5	-	0.05	1,4	42.0	-	-	
17/01/2025	2100	5.34	1	45.1	15	225	7.1	0.03	3.76	7.3	0.14	5.0	1.5	-	0.05	1,4	42.2	-	-	
17/01/2025	2300	5.2	1	45.5	16	230	7.1	0.03	3.78	7.3	0.14	5.0	1.5	-	0.05	1,4	42.0	-	-	
17/01/2025	100	5.3	1	45.3	15	214	7.1	0.03	3.78	7.3	0.14	5.0	1.5	-	0.05	1,4	42.0	-	-	
17/01/2025	300	5.24	1	45.2	15	214	7.1	0.03	3.78	7.3	0.16	5.0	1.5	-	0.05	1,4	42.0	-	-	
17/01/2025	500	5.14	1	45.0	14	201	7.1	0.03	3.78	7.3	0.17	5.0	1.5	-	0.05	1,4	42.0	-	-	
18/01/2025	700	5.11	1	44.8	16	180	7.1	0.06	3.78	7.3	0.17	5.0	1.5	-	0.05	1,4	41.8	-	-	B/W filter no 6 (0700am)
18/01/2025	900	5.08	1	45.1	18	200	7.1	0.06	3.74	7.3	0.18	5.0	1.5	-	0.05	1,4	41.7	-	-	
18/01/2025	1100	5.38	1	45.5	20	200	7.1	0.06	3.67	7.3	0.18	5.0	1.5	-	0.05	1,4	41.8	-	-	
18/01/2025	1300	5.38	1	45.5	20	200	7.1	0.06	3.67	7.3	0.18	5.0	1.5	-	0.05	1,4	41.7	-	-	
18/01/2025	1500	5.39	1	45.2	21	210	7.1	0.07	3.71	7.3	0.31	5.0	1.5	-	0.05	1,4	42.1	-	-	
18/01/2025	1700	5.43	1	45.3	37	380	7.1	0.07	3.79	7.3	0.17	5.0	1.5	-	0.05	1,4	42.2	-	-	
18/01/2025	1900	5.49	1	45.2	34	365	7.1	0.07	3.74	7.3	0.17	5.0	1.5	-	0.05	1,4	42.2	-	-	
18/01/2025	2100	5.45	1	45.3	30	350	7.1	0.07	3.82	7.3	0.17	5.0	1.4	-	0.05	1,4	42.2	-	-	
18/01/2025	2300	5.42	1	45.2	34	371	7.1	0.06	3.82	7.3	0.17	5.0	1.4	-	0.05	1,4	42.0	-	-	
18/01/2025	100	5.66	1	45.3	34	371	7.1	0.07	3.82	7.3	0.18	5.0	1.4	-	0.05	1,4	42.0	-	-	
18/01/2025	300	5.56	1	45.3	34	371	7.1	0.09	3.82	7.3	0.17	5.0	1.4	-	0.05	1,4	42.0	-	-	
18/01/2025	500	5.65	1	45.5	32	343	7.1	0.1	3.56	7.3	0.19	5.0	1.4	-	0.05	1,4	42.0	-	-	B/W no 2
19/01/2025	700	5.43	1	45.2	29	330	7.0	0.04	3.52	7.3	0.19	5.0	1.4	-	0.05	1,4	42.0			
19/01/2025	900	5.96	1	44.9	31	330	7.0	0.04	3.72	7.3	0.19	5.0	1.4	-	0.05	1,4	42.1			
19/01/2025	1100	6.11	1	45.3	33	331	7.0	0.04	3.8	7.3	0.17	5.0	1.4	-	0.05	1,4	42.1			B/W no.1
19/01/2025	1300	6.28	1	45.3	76	536	7.0	0.04	3.82	7.3	0.16	5.0	1.4	-	0.05	1,4	42.3			
19/01/2025	1500	6.31	1	45.5	76	536	7.0	0.04	3.83	7.3	0.15	5.0	1.4	-	0.05	1,4	42.4			
19/01/2025	1700	6.36	2	45.3	59	474	7.0	0.03	3.78	7.3	0.15	5.0	1.5	-	0.05	1,4	42.5			
19/01/2025	1900	6.34	2	45.0	49	370	7.0	0.03	3.74	7.3	0.15	5.0	1.5	-	0.05	1,4	42.3			
19/01/2025	2100	6.31	2	44.8	41	350	7.0	0.02	3.66	7.3	0.15	5.0	1.5	-	0.05	1,4	42.1			
19/01/2025	2300	6.28	2	44.8	38	312	7.0	0.03	3.7	7.3	0.15	5.0	1.6	-	0.05	1,4	42.0	-	-	
19/01/2025	100	6.3	2	44.8	37	301	7.0	0.03	3.72	7.3	0.16	5.0	1.5	-	0.05	1,4	42.0	-	-	
19/01/2025	300	6.32	2	44.8	37	301	7.0	0.03	3.72	7.3	0.16	5.0	1.5	-	0.05	1,4	42.0	-	-	
19/01/2025	500	6.35	2	44.7	35	285	7.0	0.03	3.72	7.3	0.16	5.0	1.5	-	0.05	1,4	42.0	-	-	
20/01/2025	700	6.22	2	45.2	36	285	7.0	0.03	3.8	7.3	0.16	5.0	1.5	-	0.05	1,4	42.0	-	-	
20/01/2025	900	6.09	2	45.3	34	285	7.0	0.03	3.82	7.3	0.17	5.0	1.5	-	0.05	2,4	43.5	-	-	
20/01/2025	1100	5.99	2	45.5	31	280	7.0	0.03	3.79	7.3	0.17	5.0	1.5	-	0.05	2,4	42.9	-	-	
20/01/2025	1300	5.94	2	45.3	29	280	7.0	0.03	3.79	7.3	0.15	5.0	1.5	-	0.05	2,4	42.9	-	-	
20/01/2025	1500	5.91	2	45.2	27	251	7.0	0.03	3.78	7.3	0.15	5.0	1.5	-	0.05	2,4	42.9	-	-	
20/01/2025	1700	5.77	2	45.2	27	250	7.0	0.03	3.8	7.3	0.15	5.0	1.5	-	0.05	2,4	42.9	-	-	
20/01/2025	1900	5.64	2	45.0	29	272	7.0	0.03	3.81	7.3	0.15	5.0	1.6	-	0.05	2,4	42.6	-	-	
20/01/2025	2100	5.55	2	45.0	24	243	7.0	0.03	3.8	7.3	0.15	5.0	1.6	-	0.05	2,4	42.7	-	-	
20/01/2025	2300	5.52	2	44.0	21	200	7.0	0.03	3.77	7.3	0.16	5.0	1.7	-	0.05	2,4	42.1	-	-	B/W filter no. 3&6 (6.00pm)
20/01/2025	100	5.46	2	44.0	20	200	7.0	0.03	3.76	7.3	0.16	5.0	1.7	-	0.05	2,4	42.0	-	-	
20/01/2025	300	5.42	2	45.1	20	200	7.0	0.03	3.76	7.3	0.16	5.0	1.6	-	0.05	2,4	42.0	-	-	
20/01/2025	500	5.32	2	45.1	20	200	7.0	0.03	3.76	7.3	0.16	5.0	1.6	-	0.05	2,4	42.0	-	-	
21/01/2025	700	5.12	2	45.3	41	350	7.0	0.04	3.74	7.2	0.17	5.0	1.6	-	0.05	2,4	42.6			
21/01/2025	900	4.97	2	45.0	18	200	7.0	0.04	3.66	7.2	0.17	5.0	1.6	-	0.05	2,4	42.3			
21/01/2025	1100	4.85	2	45.0	16	200	7.0	0.04	3.67	7.2	0.17	5.0	1.6	-	0.05	2,4	42.5			B/W no 5+4
21/01/2025	1300	4.82	2	45.0	17	200	7.0	0.04	3.5	7.2	0.18	5.0	1.6	-	0.05	2,4	42.4			
21/01/2025	1500	4.85	2	44.4	16	196	7.0	0.04	3.5	7.2	0.18	5.0	1.7	-	0.05	2,4	42.1			
21/01/2025	1700	4.77	1	45.0	16	196	7.0	0.04	3.61	7.2	0.19	5.0	1.6	-	0.05	2,4	42.5			
21/01/2025	1900	4.7	1	45.0	18	172	7.0	0.03	3.54	7.2	0.22	5.0	1.6	-	0.05	2,4	42.4			
21/01/2025	2100	4.65	1	45.5	22	204	7.0	0.03	3.78	7.2	0.19	5.0	1.6	-	0.05	2,4	42.5			B/W filter no.1 (10.00pm)
21/01/2025	2300	4.7	1	46.8	18	200	7.0	0.03	3.78	7.2	0.18	5.0	1.6	-	0.05	2,4	42.2	-	-	
21/01/2025	100	4.8	1	45.8	18	200	7.0	0.03	3.78	7.2	0.18	5.0	1.6	-	0.05	2,4	42.2	-	-	
21/01/2025	300	5.18	1	45.8	19	200	7.0	0.03	3.79	7.2	0.18	5.0	1.6	-	0.05	2,4	42.2	-	-	
21/01/2025	500	5.21	1	45.8	19	200	7.0	0.03	3.79	7.2	0.18	5.0	1.7	-	0.05	2,4	42.2	-	-	
22/01/2025	700	6.1	1	46.8	27	206	7.0	0.03	3.78	7.2	0.19	5.0	1.6	-	0.05	2,4	42.7	-	-	
22/01/2025	900	6.24	1	46.8	36	320	7.0	0.03	3.82	7.2	0.18	5.0	1.6	-	0.05	2,4	42.9	-	-	
22/01/2025	1100	6.67	1	46.7	52	415	7.0	0.03	3.81	7.2	0.18	5.0	1.5	-	0.05	2,4	42.9	-	-	
22/01/2025	1300	6.93	1	46.8	118	810	7.0	0.03	3.81	7.2	0.15	5.0	1.5	-	0.05	2,4	43.3	-	-	
22/01/2025	1500	7.09	1	44.5	122	824	7.0	0.03	3.78	7.2	0.16	5.0	1.5	-	0.05	2,4	43.0	-	-	
22/01/2025	1700	7.24	1	44.5	82	700	7.0	0.03	3.57	7.2	0.16	5.0	1.5	-	0.05	2,4	43.0	-	-	
22/01/2025	1900		1	44.5	57	614	7.0	0.03	3.6	7.2	0.16	5.0	1.6	-	0.05	2,4	43.0	-	-	
22/01/2025	2100		1	44.5	60	624	7.0	0.03	3.68	7.2	0.16	5.0	1.6	-	0.05	2,4	42.7	-	-	
22/01/2025	2300	7.14	1	45.9	56	610	7.0	0.03	3.79	7.2	0.16	5.0	1.7	-	0.05	2,4	41.9	-	-	B/W filter no. 2&6 (10.00pm)
22/01/2025	100	7.08	1	46.1	56	610	7.0	0.03	3.76	7.2	0.17	5.0	1.7	-	0.05	2,4	41.8	-	-	
22/01/2025	300	7.07	1	46.2	46	360	7.0	0.03	3.78	7.2	0.17	5.0	1.7	-	0.05	2,4	41.8	-	-	
22/01/2025	500	7.06	1	46.4	46	360	7.0	0.03	3.79	7.2	0.17	5.0	1.7	-	0.05	2,4	41.8	-	-	
23/01/2025	700	7.18	1	45.1	40	345	7.1	0.04	3.81	7.3	0.18	5.0	1.6	-	0.06	2,4	42.2			
23/01/2025	900	7.49	1	45.1	43	355	7.1	0.04	3.82	7.3	0.18	5.0	1.6	-	0.06	2,4	42.1			
23/01/2025	1100	7.44	1	45.0	54	374	7.1	0.04	3.82	7.3	0.18	5.0	1.7	-	0.06	2,4	42.0			
23/01/2025	1300	7.43	1	45.0	72	410	7.1	0.04	3.78	7.3	0.18	5.0	1.6	-	0.06	2,4	42.1			
23/01/2025	1500	7.49	1	45.1	61	383	7.1	0.03	3.54	7.3	0.18	5.0	1.7	-	0.06	2,4	42.0			B/W no 2
23/01/2025	1700	7.45	2	45.0	83	414	7.1	0.03	3.64	7.3	0.16	5.0	1.7	-	0.06	2,4	42.0			
23/01/2025	1900	7.67	2	45.0	23	218	7.1	0.03	3.64	7.3	0.16	5.0	1.7	-	0.06	2,4	42.1			
23/01/2025	2100	7.64	2	45.0	21	174	7.1	0.03	3.64	7.3	0.16	5.0	1.8	-	0.06	2,4	42.0			B/W no 5
23/01/2025	2300	7.32	2	44.1	20	170	7.1	0.03	3.48	7.3	0.16	5.0	1.8	-	0.06	2,4	41.9	-	-	
23/01/2025	100	7.24	2	43.6	20	170	7.1	0.03	3.46	7.3	0.16	5.0	1.8	-	0.06	2,4	41.8	-	-	
23/01/2025	300	7.18	2	41.9	20	170	7.1	0.03	3.4	7.3	0.16	5.0	1.8	-	0.06	2,4	41.7	-	-	
23/01/2025	500	7.01	2	41.0	20	170	7.1	0.03	3.39	7.3	0.16	5.0	1.8	-	0.06	2,4	41.7	-	-	
24/01/2025	700	6.96	2	45.2	25	225	7.0	0.02	3.34	7.3	0.18	5.0	1.7	-	0.06	2,4	41.9			
24/01/2025	900	6.91	2	44.8	25	225	7.0	0.02	3.32	7.3	0.18	5.0	1.7	-	0.06	2,4	42.1			
24/01/2025	1100	6.93	2	45.6	23	218	7.0	0.02	3.36	7.3	0.18	5.0	1.8	-	0.06	2,4	42.2			
24/01/2025	1300	6.94	2	44.1	21	215	7.0	0.02	3.41	7.3	0.16	5.0	1.8	-	0.06	2,4	42.2			
24/01/2025	1500	6.9	2	44.2	20	210	7.0	0.02	3.42	7.3	0.16	5.0	1.8	-	0.06	2,4	42.2			
24/01/2025	1700	6.77	2	44.4	20	210	7.0	0.03	3.41	7.3	0.17	5.0	1.8	-	0.06	2,4	42.0			
24/01/2025	1900	6.76	2	44.5	22	220	7.0	0.03	3.64	7.3	0.17	5.0	1.8	-	0.06	2,4	42.1			
24/01/2025	2100	6.74	2	44.5	23	241	7.1	0.03	3.69	7.3	0.17	5.0	1.7	-	0.06	2,4	42.0			
24/01/2025	2300	6.71	2	44.2	23	241	7.0	0.03	3.74	7.3	0.17	5.0	1.8	-	0.06	2,4	42.0	-	-	B/W filter no.1 (10.00pm)
24/01/2025	100	6.68	2	44.2	22	240	7.0	0.03	3.72	7.3	0.17	5.0	1.8	-	0.06	2,4	42.0	-	-	
24/01/2025	300	6.46	2	43.9	22	240	7.0	0.03	3.76	7.3	0.18	5.0	1.8	-	0.06	2,4	42.0	-	-	
24/01/2025	500	6.45	2	43.9	22	240	7.0	0.03	3.78	7.3	0.19	5.0	1.8	-	0.06	2,4	42.0	-	-	
25/01/2025	700	6.36	2	44.9	23	240	7.0	0.03	3.8	7.3	0.19	5.0	1.8	-	0.05	2,4	41.7			
25/01/2025	900	6.26	2	44.9	23	240	7.0	0.03	3.8	7.3	0.19	5.0	1.8	-	0.06	2,4	42.0			
25/01/2025	1100	6.18	2	44.7	24	255	7.0	0.04	3.8	7.3	0.19	5.0	1.7	-	0.06	2,4	41.9			B/W No.4,6
25/01/2025	1300	6.12	2	44.9	24	255	7.0	0.04	3.54	7.3	0.17	5.0	1.7	-	0.06	2,4	41.7			B/W no 3
25/01/2025	1500	6.08	2	45.0	23	214	7.0	0.04	3.47	7.3	0.18	5.0	1.6	-	0.06	2,4	41.3			
25/01/2025	1700	5.99	1	45.0	23	214	7.0	0.04	3.59	7.3	0.17	5.0	1.6	-	0.05	2,4	41.3			
25/01/2025	1900	6.02	1	45.0	22	201	7.0	0.04	3.69	7.3	0.17	5.0	1.7	-	0.06	2,4	41.4			
25/01/2025	2100	5.99	1	44.5	22	201	7.3	0.04	3.73	7.4	0.17	5.0	1.6	-	0.05	2,4	42.2			
25/01/2025	2300	6.04	1	44.8	22	201	7.0	0.04	3.8	7.3	0.17	5.0	1.6	-	0.06	2,4	42.1	-	-	B/W filter no 2 (10.00pm)
25/01/2025	100	6.04	1	43.2	22	201	7.0	0.04	3.7	7.3	0.18	5.0	1.6	-	0.06	2,4	42.0	-	-	
25/01/2025	300	6.03	1	42.4	20	200	7.0	0.04	3.7	7.3	0.19	5.0	1.6	-	0.06	2,4	41.6	-	-	
25/01/2025	500	6.03	1	42.4	20	200	7.0	0.04	3.7	7.3	0.19	5.0	1.6	-	0.06	2,4	41.6	-	-	
26/01/2025	700	6.1	1	45.0	19	200	7.0	0.03	3.78	7.3	0.19	5.0	1.6	-	0.06	2,4	41.8			
26/01/2025	900	6.58	1	45.1	19	200	7.0	0.03	3.82	7.3	0.19	5.0	1.6	-	0.06	2,4	41.7			B/W no.5
26/01/2025	1100	7.26	1	45.1	18	195	7.0	0.03	3.82	7.3	0.19	5.0	1.5	-	0.06	2,4	41.7			
26/01/2025	1300	7.55	1	43.6	76	610	7.0	0.02	3.82	7.3	0.18	5.0	1.6	-	0.06	2,4	41.7			
26/01/2025	1500	7.7	1	45.8	141	1300	7.0	0.03	3.82	7.3	0.18	5.0	1.6	-	0.06	2,4	41.5			
26/01/2025	1700	8.01	1	44.7	115	1174	7.0	0.03	3.8	7.3	0.18	5.0	1.7	-	0.06	2,4	41.6			
26/01/2025	1900	8.06	1	44.8	103	1118	7.0	0.03	3.83	7.3	0.18	5.0	1.7	-	0.07	2,4	41.8			
26/01/2025	2100	8.11	1	44.7	66	920	7.0	0.05	3.8	7.3	0.17	5.0	1.7	-	0.07	2,4	41.8			
26/01/2025	2300	8.13	1	44.6	55	836	7.0	0.07	3.8	7.3	0.18	5.0	1.8	-	0.06	2,4	41.9			
26/01/2025	100	8.16	1	44.8	52	806	7.0	0.07	3.8	7.3	0.18	5.0	1.8	-	0.06	2,4	41.7			
26/01/2025	300	8.09	1	44.7	30	542	7.0	0.07	3.81	7.3	0.19	5.0	1.8	-	0.06	2,4	41.8			
26/01/2025	500	8.05	1	44.6	29	328	7.0	0.06	3.82	7.3	0.2	5.0	1.7	-	0.06	2,4	41.6			
27/01/2025	700	8.01	1	44.8	28	272	7.1	0.05	3.78	7.3	0.21	5.0	1.8	-	0.06	2,4	42.4	-	-	
27/01/2025	900	7.93	1	44.4	28	272	7.1	0.05	3.63	7.3	0.22	5.0	1.7	-	0.06	1,3	42.1	-	-	
27/01/2025	1100	7.81	1	44.2	26	261	7.1	0.05	3.64	7.3	0.23	5.0	1.7	-	0.06	1,3	42.3	-	-	
27/01/2025	1300	7.84	1	44.0	23	221	7.1	0.05	3.67	7.3	0.24	5.0	1.7	-	0.06	1,3	42.4	-	-	
27/01/2025	1500	7.54	1	44.8	22	220	7.1	0.05	3.72	7.3	0.24	5.0	1.6	-	0.06	1,3	41.7	-	-	B/W filter no. 3&6 (3.00pm)
27/01/2025	1700	7.41	1	44.1	22	220	7.1	0.05	3.69	7.3	0.24	5.0	1.6	-	0.06	1,3	41.7	-	-	
27/01/2025	1900	7.29	1	44.8	23	221	7.1	0.05	3.68	7.3	0.24	5.0	1.6	-	0.06	1,3	41.7	-	-	
27/01/2025	2100	7.43	1	44.9	23	221	7.1	0.05	3.52	7.3	0.24	5.0	1.5	-	0.06	1,3	41.7	-	-	
27/01/2025	2300	7.52	1	43.8	22	210	7.1	0.1	3.53	7.3	0.24	5.0	1.5	-	0.06	1,3	41.7	-	-	
27/01/2025	100	7.63	1	43.4	23	220	7.1	0.1	3.6	7.3	0.24	5.0	1.6	-	0.06	1,3	41.7	-	-	
27/01/2025	300	7.97	1	43.0	24	235	7.1	0.09	3.72	7.3	0.24	5.0	1.7	-	0.06	1,3	41.7	-	-	
27/01/2025	500	8.48	1	43.4	25	235	7.1	0.09	3.81	7.3	0.25	5.0	1.7	-	0.06	1,3	41.7	-	-	
28/01/2025	700	8.71	1	44.5	25	235	7.1	0.09	3.79	7.3	0.25	5.0	1.7	-	0.06	1,3	41.5			B/W no 3 & 4
28/01/2025	900	8.83	1	44.6	48	330	7.1	0.09	3.39	7.3	0.25	5.0	1.8	-	0.06	1,3	41.1			
28/01/2025	1100	9.0	1	44.5	59	374	7.1	0.09	3.44	7.3	0.22	5.0	1.7	-	0.06	1,3	41.2			
28/01/2025	1300	9.22	1	44.5	60	383	7.1	0.09	3.48	7.3	0.19	5.0	1.7	-	0.06	1,3	41.3			
28/01/2025	1500	8.99	1	42.0	71	820	7.1	0.09	3.5	7.3	0.2	5.0	1.8	-	0.06	1,3	41.4	-	-	B/W filter no.5 (4.00pm)
28/01/2025	1700	9.15	1	44.0	123	1600	7.1	0.09	3.5	7.3	0.2	5.0	1.8	-	0.06	1,3	41.5	-	-	
28/01/2025	1900	9.32	1	45.0	119	1170	7.1	0.09	3.67	7.3	0.19	5.0	1.8	-	0.06	1,3	41.6	-	-	
28/01/2025	2100	9.46	1	43.4	105	1165	7.1	0.09	3.74	7.3	0.2	5.0	1.8	-	0.06	1,3	41.6	-	-	
28/01/2025	2300	9.5	1	43.8	82	950	7.1	0.04	3.78	7.3	0.19	5.0	1.8	-	0.06	1,3	41.6	-	-	
28/01/2025	100	9.88	1	43.8	80	940	7.1	0.08	3.78	7.3	0.2	5.0	1.8	-	0.06	1,3	41.5	-	-	
28/01/2025	300	9.93	1	43.9	77	900	7.0	0.13	3.76	7.3	0.24	5.0	1.9	-	0.06	1,3	41.4	-	-	
28/01/2025	500	10.04	1	43.9	68	450	7.0	0.55	3.76	7.3	0.26	5.0	1.8	-	0.06	1,3	41.6	-	-	
29/01/2025	700	10.14	1	44.2	60	512	7.1	1.0	3.79	7.3	0.3	5.0	1.8	-	0.05	1,3	41.7	-	-	
29/01/2025	900	10.2	1	44.5	63	524	7.1	1.15	3.78	7.3	0.55	5.0	1.8	-	0.05	1,3	41.8	-	-	
29/01/2025	1100	10.33	1	44.5	63	524	7.1	1.3	3.78	7.3	0.78	5.0	1.8	-	0.05	1,3	41.8	-	-	B/W no 3
29/01/2025	1300	10.44	2	44.5	60	497	7.1	1.5	3.45	7.3	0.85	5.0	1.8	-	0.05	1,3	41.8	-	-	
29/01/2025	1500	10.0	2	44.0	59	500	7.1	1.0	3.45	7.3	0.85	5.0	1.8	-	0.05	1,3	41.5	-	-	B/W filter no.5&6 (2.00pm)
29/01/2025	1700	10.0	2	43.2	68	550	7.1	1.0	3.32	7.3	0.12	5.0	1.8	-	0.05	1,3	41.4	-	-	
29/01/2025	1900	10.0	2	43.1	62	520	7.1	1.0	3.37	7.3	0.43	5.0	1.8	-	0.05	1,3	41.4	-	-	
29/01/2025	2100	10.0	2	44.2	59	500	7.1	1.0	3.42	7.3	0.43	5.0	1.8	-	0.05	1,3	41.4	-	-	
29/01/2025	2300	10.78	2	44.6	50	450	7.1	0.77	3.47	7.3	0.47	5.0	1.8	-	0.05	1,3	41.7	-	-	
29/01/2025	100	10.81	2	44.5	49	450	7.1	0.56	3.44	7.3	0.48	5.0	1.8	-	0.05	1,3	42.6	-	-	
29/01/2025	300	10.81	2	44.6	39	421	7.1	0.56	3.4	7.3	0.58	5.0	1.8	-	0.05	1,3	42.6	-	-	
29/01/2025	500	10.81	2	44.6	35	418	7.1	0.51	3.42	7.3	0.52	5.0	1.8	-	0.05	1,3	42.8	-	-	
30/01/2025	700	10.83	2	44.4	34	328	7.0	0.5	3.44	7.3	0.54	5.0	1.8	-	0.06	1,3	42.8	-	-	B/W no.4
30/01/2025	900	10.81	2	45.0	32	301	7.0	0.2	3.34	7.3	0.47	5.0	1.7	-	0.06	1,3	42.7	-	-	
30/01/2025	1100	10.79	2	45.0	30	268	7.0	0.23	3.49	7.3	0.4	5.0	1.7	-	0.06	1,3	42.8	-	-	
30/01/2025	1300	10.78	2	45.0	30	288	7.0	0.23	3.54	7.3	0.34	5.0	1.8	-	0.06	1,3	42.9	-	-	
30/01/2025	1500	10.75	2	45.3	30	288	7.0	0.22	3.6	7.3	0.76	5.0	1.6	-	0.06	1,3	42.3	-	-	
30/01/2025	1700	10.75	2	50.0	23	240	7.0	0.23	3.3	7.3	0.6	5.0	1.6	-	0.06	1,3	42.3	-	-	
30/01/2025	1900	10.0	2	46.5	23	240	7.0	0.23	2.76	7.3	0.6	5.0	1.1	-	0.06	1,3	42.1	-	-	B/W filter 1&6 (8.50pm)
30/01/2025	2100	10.0	2	46.8	23	240	7.0	0.23	2.89	7.3	0.6	5.0	1.2	-	0.06	1,3	41.9	-	-	
30/01/2025	2300	10.0	2	46.1	22	235	7.0	0.46	3.03	7.3	3.07	5.0	1.3	-	0.06	1,3	42.2	-	-	
30/01/2025	100	10.0	2	46.1	22	231	7.0	0.42	3.21	7.3	2.17	5.0	1.5	-	0.06	1,3	42.2	-	-	
30/01/2025	300	10.0	2	46.3	21	229	7.0	0.37	3.45	7.3	0.56	5.0	1.6	-	0.06	1,3	42.1	-	-	
30/01/2025	500	10.0	2	45.2	20	228	7.0	0.32	3.67	7.3	0.48	5.0	1.6	-	0.06	1,3	42.3	-	-	
31/01/2025	700	10.6	2	45.0	20	188	7.0	0.3	3.69	7.3	0.48	5.0	1.7	-	0.06	1,3	42.8	-	-	B/W no.5
31/01/2025	900	10.56	2	45.0	19	187	7.0	0.3	3.59	7.3	0.47	5.0	1.6	-	0.06	1,3	42.8	-	-	
31/01/2025	1100	10.62	2	45.0	18	171	7.0	0.4	3.67	7.3	0.43	5.0	1.6	-	0.06	1,3	42.7	-	-	
31/01/2025	1300	10.71	2	45.4	18	160	7.0	0.4	3.75	7.3	0.42	5.0	1.6	-	0.06	1,3	42.6	-	-	
31/01/2025	1500	10.71	2	45.0	18	160	7.0	0.28	3.76	7.3	0.37	5.0	1.6	-	0.06	1,3	42.3	-	-	
31/01/2025	1700	10.71	2	45.0	18	160	7.0	0.3	3.78	7.3	0.37	5.0	1.6	-	0.06	1,3	42.2	-	-	
31/01/2025	1900	10.0	2	44.4	17	160	7.0	0.27	3.77	7.3	0.37	5.0	1.6	-	0.06	1,3	42.1	-	-	
31/01/2025	2100	10.0	2	44.2	17	160	7.0	0.31	3.76	7.3	0.37	5.0	1.6	-	0.06	1,3	42.1	-	-	
31/01/2025	2300	10.35	2	45.1	17	160	7.0	0.34	3.79	7.3	0.37	5.0	1.6	-	0.06	1,3	42.8	-	-	
31/01/2025	100	10.33	2	45.0	17	160	7.0	0.34	3.79	7.3	0.4	5.0	1.6	-	0.06	1,3	42.4	-	-	
31/01/2025	300	10.31	2	45.2	17	160	7.0	0.35	3.81	7.3	0.41	5.0	1.6	-	0.06	1,3	42.4	-	-	
31/01/2025	500	10.25	2	46.2	17	160	7.0	0.4	3.81	7.3	0.42	5.0	1.6	-	0.06	1,3	42.4	-	-	
