DATE	TIME	RIVER LEVEL	R/W PUMP DUTY	R/W FLOW	R/W NTU	R/W CLR	R/W PH	FILT. NTU	C/W WELL LEVEL	PH	NTU	CLR	CL2	F/RIDE	ALUM	T/W PUMP DUTY	T/W FLOW	18ML LEVEL	18ML FLOW	REMARKS
18/11/2025	100.0	6.91	1	52.9	63	515	7	0.04	3.83	7.3	0.53	5	1.8	0.01	0.05	1&3	47.1			
18/11/2025	300.0	6.89	1	52.7	63	515	7	0.04	3.8	7.3	0.53	5	1.7	0.01	0.05	1&3	47.2			
18/11/2025	500.0	6.9	1	54.0	60	512	7	0.04	3.82	7.3	0.53	5	1.4	0.01	0.05	1&3	51.7			
19/11/2025	700.0	6.9	1	53.7	60	512	7	0.03	3.82	7.3	0.53	5	1.5	10.8	0.06	1&3	51.6			
19/11/2025	900.0	6.92	1	53.5	61	527	7	0.03	3.82	7.3	0.53	5	1.5	16.1	0.06	1&3	51.6			
19/11/2025	1100.0	6.82	1	53.8	65	663	7	0.04	3.82	7.3	0.56	5	1.3	100.0	0.06	1+3	51.4			
19/11/2025	1300.0	6.71	1	53.5	70	718	7	0.04	3.82	7.3	0.56	5	1.2	100.0	0.06	1+3	51.5			
19/11/2025	1500.0	6.54	1	53.5	64	660	7	0.04	3.68	7.3	0.57	5	1.4	100.0	0.06	1,3+4	51.6			
19/11/2025	1700.0	6.34	1	51.3	50	490	7	0.04	3.17	7.3	0.58	5	1.3	100.0	0.06	1,3+4	50.8			
19/11/2025	1900.0	6.41	2	52.4	54	570	7	0.04	2.88	7.3	0.58	5	1.5	100.0	0.06	1,3+4	49.8			
19/11/2025	2100.0	6.43	2	53.6	51	490	7	0.04	2.6	7.3	0.58	5	1.5	0.01	0.06	1,3+4	49.5			
19/11/2025	2300.0	6.47	2	53.2	33	350	7	0.05	2.75	7.3	0.58	5	2.5	0.01	0.05	1,3+4	50			
19/11/2025	100.0	6.39	2	53.2	26	260	7	0.04	3.0	7.3	0.64	5	2.1	0.01	0.05	1,3+4	49.8			
19/11/2025	300.0	6.28	2	53.3	22	224	7	0.04	3.04	7.3	0.74	5	2.1	0.01	0.05	1,3+4	50			
19/11/2025	500.0	6.12	2	63.4	22	220	7	0.04	3.08	7.3	0.92	5	2.1	0.01	0.05	1,3+4	50			
20/11/2025	700.0	6.04	2	53.6	19	207	7	0.05	3.12	7.3	0.58	5	1.8	0.01	0.05	1,3,4	50.6			
20/11/2025	900.0	6.01	1	54.6	18	198	7	0.05	3.17	7.3	0.58	5	1.8	0.01	0.05	1,3,4	50.7			
20/11/2025	1100.0	5.89	1	55.2	18	198	7	0.05	3.33	7.3	0.58	5	1.6	0.01	0.05	1,3,4	51			
20/11/2025	1300.0	5.74	1	53.8	14	152	7	0.05	3.06	7.3	0.99	5	1.8	0.01	0.05	1,3,4	50.6			
20/11/2025	1500.0	5.72	1	53.6	13	140	7	0.05	3.09	7.3	0.73	5	2.1	0.01	0.05	1,3,4	50.4			
20/11/2025	1700.0	5.51	1	53.3	13	130	7	0.07	3.53	7.3	0.64	5	1.5	0.01	0.05	1+3	47.8			
20/11/2025	1900.0	5.58	1	53.2	14	148	7	0.07	3.85	7.3	0.64	5	1.5	0.01	0.05	1+3	49.2			
20/11/2025	2100.0	5.64	1	52.6	14	148	7	0.06	3.85	7.3	0.64	5	1.7	0.01	0.05	1+3	47.8			
20/11/2025	2300.0	6.08	2	57.4	17	180	7	0.06	3.85	7.3	0.64	5	1.5	0.01	0.05	1&3	48.1			
20/11/2025	100.0	6.49	2	54.3	20	200	7	0.06	3.85	7.3	0.61	5		0.01	0.05	1&3	48.1			
20/11/2025	300.0	6.89	2	54.0	50	500	7	0.06	3.85	7.3	0.64	5		0.01	0.05	1&3	48.1			
20/11/2025	500.0	6.02	2	54.1	68	610	7	0.06	3.85	7.3	0.4	5		0.01	0.05	1&3	48.1			
21/11/2025	700.0	7.17	2	54.7	86	810	7	0.04	3.83	7.3	0.63	5	1.6	0.01	0.05	1+3	47.7			
21/11/2025	900.0	6.94	2	54.6	85	802	7	0.04	3.84	7.3	0.62	5	1.5	0.01	0.05	1+3	47.6			
21/11/2025	1100.0	6.78	2	54.3	53	518	7	0.04	3.85	7.3	0.64	5	1.4	0.01	0.05	1+3	48.6			
21/11/2025	1300.0	6.64	2	54.1	44	420	7	0.04	3.85	7.3	0.66	5	1.3	0.01	0.05	1+3	47.9			
21/11/2025	1500.0	6.37	2	54.3	40	480	7	0.04	3.84	7.3	0.66	5	1.3	0.01	0.05	1+3	48			
21/11/2025	1700.0	6.28	3+4	54.4	40	480	7	0.04	3.82	7.3	0.66	5	1.4	0.01	0.05	1&3	47.9			
21/11/2025	1900.0	6.37	3+4	54.3	40	480	7	0.04	3.79	7.3	0.67	5	1.4	0.01	0.05	1&3	47.8			
21/11/2025	2100.0	6.55	3+4	54.3	35	320	7	0.04	3.83	7.3	0.67	5	1.5	0.01	0.05	1&3	47.7			
21/11/2025	2300.0	6.81	3&4	51.7	35	320	7	0.04	3.83	7.3	0.67	5	1.5	0.01	0.05	1&3	47.9			
21/11/2025	100.0	6.34	3&4	51.8	39	401	7	0.04	3.83	7.3	0.67	5	1.5	0.01	0.05	1&3	47.9			
21/11/2025	300.0	6.74	3&4	51.6	44	455	7	0.04	3.84	7.3	0.68	5	1.5	0.01	0.05	1&3	47.8			
21/11/2025	500.0	6.83	3&4	51.7	48	493	7	0.04	3.84	7.3	0.68	5	1.5	0.01	0.05	1&3	47.9			
22/11/2025	700.0	7.81	3&4	51.7	66	604	7	0.04	3.82	7.3	0.68	5	1.6	0.01	0.05	1&3	47.2			
22/11/2025	900.0	7.87	3&4	51.5	61	572	7	0.04	3.82	7.3	0.68	5	1.6	0.01	0.05	1&3	47.2			
22/11/2025	1100.0	7.8	3&4	52.5	40	401	7	0.04	3.82	7.3	0.68	5	1.3	0.01	0.05	1&3	47.3			
22/11/2025	1300.0	7.77	3&4	53.0	29	272	7	0.04	3.82	7.3	0.72	5	1.3	0.01	0.05	1&3	47.3			
22/11/2025	1500.0	7.6	3&4	53.2	25	260	7	0.04	3.85	7.3	0.73	5	1.3	0.01	0.05	1&3	47.1			
22/11/2025	1700.0	7.59	2&3	53.2	28	272	7	0.04	3.82	7.3	0.74	5	1.3	0.01	0.05	1&3	47.2			
22/11/2025	1900.0	7.57	2&3	53.0	29	272	7	0.04	3.83	7.3	0.75	5	1.4	0.01	0.05	1&3	46.9			
22/11/2025	2100.0	7.64	2&3	53.3	26	264	7	0.04	3.65	7.3	0.75	5	1.6	0.01	0.05	1&3	46.8			
22/11/2025	2300.0	7.85	2&3	55.4	36	372	7	0.04	3.83	7.3	0.75	5	1.5	0.01	0.05	1&3	46.8			
22/11/2025	100.0	7.9	2&3	55.1	37	380	7	0.05	3.85	7.3	0.75	5	1.5	0.01	0.05	1&3	46.8			
22/11/2025	300.0	8.01	2&3	54.7	47	452	7	0.03	3.85	7.3	0.75	5	1.4	0.01	0.05	1&3	46.8			
22/11/2025	500.0	8.02	2&3	54.7	53	495	7	0.04	3.4	7.3	0.9	5	1.5	0.01	0.05	1&3	50.6			
23/11/2025	700.0	8.06	2+3	55.5	44	440	7	0.04	3.22	7.3	0.77	5	2.0	0.01	0.05	1,3,4	50.7			
23/11/2025	900.0	8.07	2+3	55.3	42	443	7	0.05	3.3	7.3	0.77	5	1.7	0.01	0.05	1,3,4	50.6			
23/11/2025	1100.0	7.92	2+3	55.0	27	264	7	0.03	3.66	7.3	0.76	5	1.3	0.01	0.05	1,3,4	51.6			
23/11/2025	1300.0		2+3	55.1	26	259	7	0.04	3.66	7.3	0.78	5	1.4	0.01	0.05	1,3,4	50.8			
23/11/2025	1500.0	7.79	2+3	55.4	22	240	7	0.03	3.91	7.3	0.81	5	1.7	0.01	0.05	3+4	46.8			
23/11/2025	1700.0	7.75	2+3	55.2	16	216	7	0.03	3.87	7.3	0.77	5	1.6	0.01	0.05	3+4	47.2			
23/11/2025	1900.0	7.74	2+3	55.0	16	216	7	0.03	3.87	7.3	0.73	5	1.8	0.01	0.05	3+4	47			
23/11/2025	2100.0	7.76	2+3	55.1	16	216	7	0.03	3.87	7.3	0.74	5	1.8	0.01	0.05	2,3+4	47.6			
23/11/2025	2300.0	7.53	2&3	56.0	30	274	7	0.03	3.82	7.3	0.71	5	1.0	0.01	0.05	2,3,4	51.4			
23/11/2025	100.0	7.5	2&3	56.5	40	390	7	0.03	3.82	7.3	0.7	5	1.0	0.01	0.05	2,3,4	51.7			
23/11/2025	300.0	7.46	2&3	56.5	43	407	7	0.03	3.82	7.3	0.68	5	1.0	0.01	0.05	2,3,4	51.7			
23/11/2025	500.0	7.38	2&3	56.5	30	390	7	0.03	3.82	7.3	0.66	5	1.0	0.01	0.05	2,3,4	51.7			
24/11/2025	700.0	7.36	2+3	56.4	27	364	7	0.04	3.85	7.3	0.66	5	1.0	0.01	0.05	2,3,4	51.6			
24/11/2025	900.0	7.34	2+3	55.6	32	356	7	0.04	3.85	7.3	0.66	5	1.0	0.01	0.05	2,3,4	51.7			
24/11/2025	1100.0	7.2	2+3	55.3	23	340	7	0.04	3.85	7.3	0.73	5	1.5	0.01	0.05	2,3,4	51.3			
24/11/2025	1300.0	7.09	2+3	55.6	23	340	7	0.04	3.84	7.3	0.78	5	1.7	0.01	0.05	2,3,4	51.6			
24/11/2025	1500.0	7.0	2	54.8	46	448	7	0.05	3.84	7.3	0.8	5	1.6	0.01	0.05	1,2,4	51.4			
24/11/2025	1700.0	6.86	2	54.9	35	388	7	0.05	3.8	7.3	0.82	5	1.6	0.01	0.05	1,2,4	51.5			
24/11/2025	1900.0	6.74	2	56.0	38	389	7	0.05	3.73	7.3	0.82	5	1.4	0.01	0.05	1,2,4	51.7			
24/11/2025	2100.0	6.66	2	55.9	44	440	7	0.05	3.84	7.3	0.83	5	1.5	0.01	0.05	1,2,4	51.8			
24/11/2025	2300.0	6.65	2	55.8	41	422	7	0.06	3.61	7.3	0.83	5	1.5	0.01	0.05	1,2,4	52.3			
24/11/2025	100.0	6.74	2	55.7	38	394	7	0.06	3.68	7.3	0.83	5	1.8	0.01	0.05	1,2,4	52			
24/11/2025	300.0	6.8	2	55.5	35	358	7	0.05	3.8	7.3	0.84	5	1.8	0.01	0.05	1,2,4	51.9			
24/11/2025	500.0	6.89	2	56.4	31	326	7	0.04	3.85	7.3	0.85	5	1.8	0.01	0.05	1,2,4	51.9			
25/11/2025	700.0	6.86	2	55.6	33	330	7	0.05	3.82	7.3	0.85	5	1.7	0.01	0.05	1,2,4	48.5			
25/11/2025	900.0	6.84	2	55.5	44	410	7	0.04	3.82	7.3	0.86	5	1.6	0.01	0.05	1,2,4	49.6			
25/11/2025	1100.0	7.02	2	55.8	44	410	7	0.04	3.82	7.3	0.88	5	1.6	0.01	0.05	1,2,4	50.2			
25/11/2025	1300.0	7.0	2	55.2	46	418	7	0.04	3.82	7.3	0.89	5	1.4	0.01	0.05	1,2,4	51.3			
25/11/2025	1500.0	6.9	2	55.5	46	418	7	0.05	3.74	7.3	0.91	5	1.5	0.01	0.05	1,2,4	52.3			
25/11/2025	1700.0	6.9	2	55.0	38	375	7	0.04	3.84	7.3	0.92	5	1.6	0.01	0.05	1,2,4	51.4			
25/11/2025	1900.0	6.89	2	54.9	33	347	7	0.04	3.84	7.3	0.94	5	1.6	0.01	0.05	1,2,4	51			
25/11/2025	2100.0	6.88	2	48.4	35	358	7	0.03	3.67	7.3	0.92	5	1.7	0.01	0.05	1,2,4	52			
25/11/2025	2300.0	6.9	2	54.7	39	384	7	0.03	3.74	7.3	0.91	5	1.8	0.01	0.05	1,2,4	52.7			
25/11/2025	100.0	7.1	2	54.5	42	397	7	0.03	3.82	7.3	0.9	5	1.7	0.01	0.05	1,2,4	52.6			
25/11/2025	300.0	7.31	2	54.4	53	424	7	0.03	3.82	7.3	0.9	5	1.6	0.01	0.05	1,2,4	52.6			
25/11/2025	500.0	7.44	2	54.5	68	474	7	0.03	3.82	7.3	0.9	5	1.7	0.01	0.05	1,2,4	52.6			
26/11/2025	700.0	7.52	2	54.4	89	612	7	0.04	3.84	7.3	0.9	5	1.6	0.01	0.05	1,2,4	52.7			
26/11/2025	900.0	7.48	2	54.6	71	510	7	0.04	3.84	7.3	0.91	5	1.6	0.01	0.05	1,2,4	55.1			
26/11/2025	1100.0	7.46	2	54.5	51	478	7	0.04	3.84	7.3	0.92	5	1.6	0.01	0.05	1,2,4	55.6			
26/11/2025	1300.0	7.47	2	54.6	39	384	7	0.04	3.84	7.3	0.95	5	1.6	0.01	0.05	1,2,4	51.9			
26/11/2025	1500.0	7.29	2	54.8	34	355	7	0.04	3.84	7.3	0.95	5	1.6	0.01	0.05	1,2,4	50.9			
26/11/2025	1700.0	7.22	2	54.1	29	314	7	0.04	3.82	7.3	0.95	5	1.6	0.01	0.05	1,2,4	51.8			
26/11/2025	1900.0	7.14	2	54.4	42	420	7	0.04	3.81	7.3	0.98	5	1.6	0.01	0.05	1,2,4	51.2			
26/11/2025	2100.0	7.05	2	54.2	54	541	7	0.04	3.81	7.3	0.98	5	1.6	0.01	0.05	1,2,4	51.4			
26/11/2025	2300.0	7.02	2	54.5	46	471	7	0.04	3.82	7.3	0.95	5	1.6	0.01	0.05	1,2,4	52.4			
26/11/2025	100.0	7.01	2	54.0	42	414	7	0.04	3.82	7.3	0.94	5	1.6	0.01	0.05	1,2,4	52.6			
26/11/2025	300.0	7.03	2	53.0	40	381	7	0.04	3.82	7.3	0.94	5	1.6	0.01	0.05	1,2,4	52.4			
26/11/2025	500.0	7.05	2	53.0	37	352	7	0.04	3.82	7.3	0.94	5	1.6	0.01	0.05	1,2,4	52			
27/11/2025	700.0	7.04	2	53.2	33	336	7	0.04	3.83	7.3	0.94	5	1.6	0.72	0.05	1,2,4	52.1			
27/11/2025	900.0	7.08	2	53.4	36	348	7	0.04	3.83	7.3	0.94	5	1.5	0.54	0.05	1,2,4	52			
27/11/2025	1100.0	7.05	2	53.1	34	330	7	0.04	3.82	7.3	0.99	5	1.4	0.01	0.05	1,2,4	52.4			
27/11/2025	1300.0	7.04	2	53.2	34	330	7	0.04	3.82	7.3	0.99	5	1.4	0.01	0.05	1,2,4	52.3			
27/11/2025	1500.0	6.68	2	53.2	33	330	7	0.04	3.77	7.3	0.99	5	1.4	0.01	0.05	1,2,4	52.3			
27/11/2025	1700.0	6.53	2	53.3	32	320	7	0.04	3.83	7.3	1.0	5	1.4	0.01	0.05	1,2,4	52.2			
27/11/2025	1900.0	6.46	2	53.4	34	340	7	0.06	3.83	7.3	1.0	5	1.4	0.01	0.05	1,2,4	52.1			
27/11/2025	2100.0	6.43	2	53.1	37	370	7	0.06	3.83	7.3	1.0	5	1.4	0.01	0.05	1,2,4	52.4			
27/11/2025	2300.0	6.42	2	53.2	31	308	7	0.06	3.82	7.3	1.0	5	1.4	0.01	0.05	1,2,4	52.2			
27/11/2025	100.0	6.5	2	53.0	31	308	7	0.06	3.82	7.3	0.99	5	1.3	0.01	0.05	1,2,4	52			
27/11/2025	300.0	6.54	2	53.0	32	317	7	0.06	3.82	7.3	0.99	5	1.3	0.01	0.05	1,2,4	52			
27/11/2025	500.0	6.57	2	53.0	32	317	7	0.06	3.82	7.3	0.99	5	1.3	0.01	0.05	1,2,4	52			
28/11/2025	700.0	6.61	2	53.1	32	317	7	0.04	3.85	7.3	0.99	5	1.2	0.02	0.05	1,2,4	52.2			
28/11/2025	900.0	6.64	2	53.0	31	309	7	0.04	3.85	7.3	0.99	5	1.3	0.01	0.05	1,2,4	52			
28/11/2025	1100.0	6.45	2	53.2	27	284	7	0.04	3.85	7.3	1.0	5	1.4	0.01	0.05	1,2,4	52.2			
28/11/2025	1300.0	6.42	2	53.4	27	284	7	0.04	3.85	7.3	1.03	5	1.1	0.01	0.05	1,2,4	52.2			
28/11/2025	1500.0	6.06	2	53.4	29	290	7	0.04	3.85	7.3	1.0	5	1.2	0.01	0.05	1,2,4	52.2			
28/11/2025	1700.0	5.94	2	53.3	26	260	7	0.04	3.84	7.3	1.03	5	1.3	0.01	0.05	1,2,4	52.2			
28/11/2025	1900.0	5.85	2	53.4	29	284	7	0.04	3.84	7.3	1.04	5	1.4	0.01	0.05	1,2,4	52.2			
28/11/2025	2100.0	5.77	2	53.1	28	280	7	0.04	3.81	7.3	0.18	5	1.5	0.01	0.05	1,2,4	52.1			
28/11/2025	2300.0	5.71	2	53.0	26	251	7	0.04	3.82	7.3	0.18	5	1.5	0.01	0.05	1,2,4	51.9			
28/11/2025	100.0	5.7	2	53.1	24	232	7	0.04	3.82	7.3	0.18	5	1.4	0.01	0.05	1,2,4	52.1			
28/11/2025	300.0	5.65	2	53.0	22	217	7	0.04	3.82	7.3	0.17	5	1.4	0.01	0.05	1,2,4	52			
28/11/2025	500.0	5.63	2	53.0	21	208	7	0.04	3.82	7.3	0.17	5	1.4	0.01	0.05	1,2,4	52			
29/11/2025	700.0	5.53	2	53.0	21	204	7	0.04	3.82	7.3	0.17	5	1.4	0.01	0.05	1,2,4	52			
29/11/2025	900.0	5.39	2	53.0	22	217	7	0.04	3.82	7.3	0.17	5	1.4	0.01	0.05	1,2,4	52			
29/11/2025	1100.0	5.32	2	52.5	28	264	7	0.04	3.82	7.3	0.17	5	1.4	0.01	0.05	1,2,4	52			
29/11/2025	1300.0	5.24	2	52.5	37	324	7	0.04	3.82	7.3	0.17	5	1.4	0.01	0.05	1,2,4	52			
29/11/2025	1500.0	5.18	2	53.0	25	250	7	0.04	3.82	7.3	0.18	5	1.2	0.01	0.05	1,2,4	51.9			
29/11/2025	1700.0	5.12	2	53.1	30	300	7	0.03	3.78	7.3	0.19	5	1.2	0.01	0.05	1,2,4	52			
29/11/2025	1900.0	5.09	2	53.4	23	230	7	0.04	3.77	7.3	0.19	5	1.3	0.01	0.05	1,2,4	52.1			
29/11/2025	2100.0	5.04	2	53.2	23	230	7	0.04	3.8	7.3	0.2	5	1.3	0.01	0.05	1,2,4	52.4			
29/11/2025	2300.0	5.01	2	53.0	22	208	7	0.04	3.82	7.3	0.2	5	1.3	0.01	0.05	1,2,4	52			
29/11/2025	100.0	4.92	2	53.0	21	201	7	0.04	3.82	7.3	0.2	5	1.4	0.01	0.05	1,2,4	52			
29/11/2025	300.0	4.94	2	52.7	21	201	7	0.04	3.82	7.3	0.2	5	1.4	0.01	0.05	1,2,4	52			
29/11/2025	500.0	4.96	2	52.5	20	189	7	0.04	3.82	7.3	0.2	5	1.4	0.01	0.05	1,2,4	52			
30/11/2025	700.0	4.94	2	53.4	20	189	7	0.04	3.83	7.3	0.2	5	1.3	0.01	0.05	1,2,4	52.4			
30/11/2025	900.0	4.97	2	53.8	20	189	7	0.04	3.83	7.3	0.2	5	1.4	0.01	0.05	1,2,4	52.2			
30/11/2025	1100.0	4.84	2	53.4	19	180	7	0.04	3.78	7.3	0.21	5	1.4	0.01	0.05	1,2,4	52			
30/11/2025	1300.0	4.62	2	53.0	19	180	7	0.05	3.82	7.3	0.21	5	1.2	0.01	0.05	1,2,4	52.1			
30/11/2025	1500.0	4.6	2	53.2	22	220	7	0.05	3.82	7.3	0.21	5	1.0	0.01	0.05	1,2,4	52			
30/11/2025	5.87	4.56	2	53.1	23	230	7	0.05	3.68	7.3	0.22	5	1.1	0.01	0.05	1,2,4	51.8			
30/11/2025	1900.0	4.54	2	53.4	27	270	7	0.04	3.73	7.3	0.21	5	1.1	0.01	0.05	1,2,4	51.8			
30/11/2025	2100.0	4.58	2	53.2	23	230	7	0.04	3.81	7.3	0.21	5	1.1	0.01	0.05	1,2,4	51.7			
30/11/2025	2300.0	4.62	2	53.2	31	274	7	0.04	3.8	7.3	0.22	5	1.1	0.01	0.05	1,2,4	51.7			
30/11/2025	100.0	4.62	2	53.0	30	261	7	0.04	3.82	7.3	0.21	5	1.1	0.01	0.05	1,2,4	51.7			
30/11/2025	300.0	4.68	2	52.7	29	253	7	0.04	3.82	7.3	0.21	5	1.1	0.01	0.05	1,2,4	51.7			
30/11/2025	500.0	4.7	2	52.5	28	244	7	0.04	3.82	7.3	0.21	5	1.1	0.01	0.05	1,2,4	51.7			
